hystreet_score,zug_score,nationalExpress_score,regional_score,suburban_score,national_score,bus_score,bike_score,date,location,tomtom_score,gmap_score,webcam_score,gmap_supermarket_score
,1.0,,1.0,,,,,2020-03-21,01057,,,,
,,,,,,,,2020-03-21,01059,1.4521513241704087,,,
,0.9783783783783784,,0.9874213836477987,0.9662447257383966,,,,2020-03-21,01062,,,,
0.2314358874863643,0.9919482073880638,0.8838709677419355,0.9951219512195122,0.9936406067677946,0.7377049180327869,,1.5458477508650519,2020-03-21,02000,1.0137816496172418,,,
0.47637357387349766,0.9660377358490566,0.9333333333333333,0.9803921568627451,,0.9032258064516129,,,2020-03-21,03101,,,,
,,,,,,,,2020-03-21,03103,1.5003778437519035,,,
,1.0,,1.0,,,,,2020-03-21,03151,,,,
0.41666519035555477,0.9406528189910979,0.9108910891089109,0.9641255605381166,,0.7692307692307693,,0.7009233060312733,2020-03-21,03152,,,,
,0.9555555555555556,,0.9555555555555556,,,,,2020-03-21,03153,,,,
,0.9743589743589743,,1.0,,0.8666666666666667,,,2020-03-21,03154,,,,
,0.9226666666666666,,0.9226666666666666,,,,,2020-03-21,03155,,,,
,0.9214285714285714,,0.9214285714285714,,,,,2020-03-21,03156,,,,
0.33194305208713903,0.9121563573883161,0.9122807017543859,1.0,0.8959767072525145,0.8867924528301887,,1.1372704748335807,2020-03-21,03241,0.943110959947945,,,
,0.958955223880597,,0.9193548387096774,0.970873786407767,,,,2020-03-21,03252,,,,
0.0,0.9520348837209303,0.9285714285714286,0.9622641509433962,0.9140625,1.0,,,2020-03-21,03254,,,,
,0.9765395894428153,,0.986013986013986,0.9696969696969697,,,,2020-03-21,03257,,,,
0.6330490048503095,0.8275862068965517,0.9333333333333333,1.0,0.5897435897435898,0.0,,,2020-03-21,03351,,,,
,1.0,,1.0,1.0,,,,2020-03-21,03353,,,,
,1.0,,1.0,,,,,2020-03-21,03358,,,,
,0.9971098265895953,,0.9917355371900827,1.0,,,,2020-03-21,03359,,,,
,0.9727626459143969,0.9333333333333333,0.9823008849557522,,0.0,,,2020-03-21,03360,,,,
,0.9731543624161074,1.0,0.962962962962963,1.0,0.8888888888888888,,,2020-03-21,03401,,,,
0.3731704061770271,,,,,,,,2020-03-21,03403,,,,
0.4112877146600362,,,,,,,inf,2020-03-21,03404,,,,
,,,,,,,,2020-03-21,03454,2.855524084332133,,,
,0.9923664122137404,,0.9917355371900827,,1.0,,,2020-03-21,03457,,,,
,,,,,,,,2020-03-21,03458,1.3753760916531776,,,
0.4102185325897063,0.9922413793103448,0.9130434782608696,0.9904761904761905,1.0,0.8717948717948718,,,2020-03-21,04011,0.720604313795411,,,
,0.9881422924901185,,0.98125,1.0,,,,2020-03-21,04012,,,,
0.38323257855402704,0.564725954361271,0.8202247191011236,0.7897623400365631,0.5269431338465359,0.8076923076923077,,1.0778477389811105,2020-03-21,05111,0.514891320264753,,,
,0.7020669992872417,0.8571428571428571,0.7710557532621589,0.5061124694376529,0.8260869565217391,,,2020-03-21,05112,,,,
0.39915122559641464,0.8021944529106979,0.8846153846153846,0.9064994298745724,0.7583774250440918,0.78125,,,2020-03-21,05113,1.294747101288261,,,
0.6309221129810746,0.7944664031620553,,0.7944664031620553,,,,,2020-03-21,05114,,,,
0.6837331650807937,,,,,,,,2020-03-21,05116,0.9606793002261448,,,
,,,,,,,1.2642796248934356,2020-03-21,05117,,,,
,,,,,,,1.3984375,2020-03-21,05119,,,,
,0.8736842105263158,1.0,1.0,0.8313817330210773,1.0,,,2020-03-21,05122,,,,
0.6356552808346434,,,,,,,,2020-03-21,05124,,,,
,0.9385593220338984,,0.9385593220338984,,,,,2020-03-21,05154,,,,
,0.6411174785100286,,1.0,0.6004784688995215,,,,2020-03-21,05158,,,,
,0.6073107049608355,,0.753030303030303,0.5306772908366534,,,,2020-03-21,05162,,,,
,0.8970588235294118,,0.8970588235294118,,,,,2020-03-21,05166,,,,
0.39645617633265084,0.7419804741980474,1.0,0.8287037037037037,0.5627705627705628,0.7297297297297297,,0.6861810755616066,2020-03-21,05314,0.717211983089382,,,
0.30285530729011867,0.499673735725938,0.8035714285714286,0.652738565782044,0.4228843861740167,0.8269230769230769,,,2020-03-21,05315,,,,
0.352120518837295,0.27542605827377686,0.2727272727272727,0.27593942793045434,0.2142857142857143,,,,2020-03-21,05334,1.072513641352473,,,
,0.4916201117318436,,0.4871794871794871,0.5,,,,2020-03-21,05358,,,,
,0.5051903114186851,,0.4843750000000001,0.5463917525773196,,,0.0,2020-03-21,05362,,,,
,0.6435452793834296,,0.6587677725118484,0.5773195876288659,,,,2020-03-21,05366,,,,
,,,,,,,0.8711656441717791,2020-03-21,05370,,,,
0.5263555333055518,,,,,,,,2020-03-21,05378,,,,
,0.4732824427480916,0.8958333333333334,0.44084934277047527,0.4795560747663551,,1.0,,2020-03-21,05382,,,,
,0.8540372670807453,,0.8368794326241135,0.975,,,,2020-03-21,05512,,,,
,0.7248459958932238,1.0,0.6440217391304348,1.0,0.8846153846153846,,,2020-03-21,05513,0.8120201748666247,,,
0.40498935132056957,,,,,,,0.4186991869918699,2020-03-21,05515,2.105566503832022,,,
0.6659729448491155,0.7703703703703704,,0.7703703703703704,,,,,2020-03-21,05554,,,,
,0.74,,0.74,,,,,2020-03-21,05558,,,,
,0.7182448036951501,1.0,0.6806282722513088,1.0,1.0,,,2020-03-21,05562,,,,
,0.9399744572158365,,0.9393939393939394,,0.9583333333333334,,,2020-03-21,05566,,,,
0.5106953443350143,0.9040697674418605,1.0,0.8984375,,0.9230769230769231,,,2020-03-21,05711,3.8197459569395438,,,
,0.89568345323741,1.0,0.8932584269662921,,0.9523809523809523,,,2020-03-21,05758,,,,
,0.9845679012345679,1.0,0.9858657243816255,1.0,0.75,,,2020-03-21,05762,,,,
,1.0,,1.0,1.0,,,,2020-03-21,05766,,,,
0.338399710392806,0.9477848101265823,1.0,0.9454225352112676,1.0,0.75,,,2020-03-21,05774,,,,
,0.8017167381974248,0.9655172413793104,0.9968798751950078,0.47867298578199047,0.6000000000000001,,,2020-03-21,05911,0.8864963223368251,,,
0.43787109221884274,0.6688829787234043,0.9375,0.7489239598278336,0.6081560283687943,0.8,,3.6122448979591835,2020-03-21,05913,,,,
,0.8845750262329486,0.9444444444444444,0.8926974664679582,0.8478260869565217,0.9375,,,2020-03-21,05914,,,,
,0.9300699300699301,1.0,0.9226519337016574,,0.8947368421052632,,,2020-03-21,05915,,,,
,0.7062818336162988,1.0,0.6164079822616408,1.0,1.0,,,2020-03-21,05916,,,,
,0.7727659574468085,,0.7836411609498681,0.7529976019184652,,,,2020-03-21,05954,,,,
0.8018592395061352,0.9148211243611585,,0.9148211243611585,,,,,2020-03-21,05958,,,,
,0.8189252336448598,,0.8189252336448598,,,,,2020-03-21,05962,,,,
,0.9714912280701754,,0.9714912280701754,,,,,2020-03-21,05966,,,,
,0.9611307420494699,,0.9609004739336493,,,1.0,,2020-03-21,05970,,,,
,0.9948586118251928,1.0,0.9973890339425587,,0.75,,,2020-03-21,05974,,,,
,0.7053632043448744,,0.7489779231398201,0.492,,,,2020-03-21,05978,,,,
0.4306611076400083,0.9653465346534653,0.4,1.0,0.9154929577464789,,,inf,2020-03-21,06411,,,,
0.3626768137094611,0.8771731303363851,0.9003021148036254,0.9815627743634767,0.8613849336740903,0.9705882352941176,,,2020-03-21,06412,0.864280332322648,,,
,,,,,,,0.5862369337979094,2020-03-21,06413,,,,
0.37716111934780094,,,,,,,,2020-03-21,06414,1.5756073041572825,,,
,0.974757281553398,0.0,0.9954285714285714,0.8636363636363636,,,,2020-03-21,06431,,,,
,0.9836477987421384,,0.9915134370579916,0.9204545454545454,,,,2020-03-21,06432,,,,
,0.9528718703976435,,0.9970588235294118,0.9307295504789979,,,,2020-03-21,06433,,,,
,0.9928414096916299,0.9487179487179487,0.9945222154595252,0.9844961240310077,1.0,,,2020-03-21,06435,,,,
,1.0,,1.0,,,,,2020-03-21,06437,,,,
,0.9391100702576113,0.8181818181818181,0.973659454374412,0.884310618066561,0.6666666666666667,,,2020-03-21,06440,,,,
0.3734155159646295,0.9503759398496241,0.8181818181818181,0.9539170506912442,,0.6666666666666667,,,2020-03-21,06531,,,,
,0.9758522727272727,,0.9758522727272727,,,,,2020-03-21,06532,,,,
0.440573852913589,0.9872495446265938,0.9166666666666666,0.9904761904761905,,,,,2020-03-21,06533,,,,
,0.9603174603174603,0.8181818181818181,0.9653061224489796,,0.6666666666666667,,,2020-03-21,06534,,,,
,1.0,,1.0,,,,,2020-03-21,06535,,,,
,0.9739243807040417,0.9134615384615384,0.9678899082568807,1.0,0.7333333333333334,,,2020-03-21,06611,0.7168225266816538,,,
,0.9698795180722891,0.92,1.0,,0.6,,,2020-03-21,06631,,,,
,0.995575221238938,0.9333333333333333,1.0,,1.0,,,2020-03-21,06632,,,,
,0.9944903581267218,,0.9791666666666666,1.0,,,,2020-03-21,06633,,,,
,0.9822222222222222,0.8333333333333334,0.9897610921501706,1.0,0.6666666666666667,,,2020-03-21,06634,,,,
,0.9358288770053476,,0.9358288770053476,,,,,2020-03-21,06636,,,,
0.0,0.8279742765273312,1.0,0.830122591943958,,0.7142857142857142,,,2020-03-21,07111,2.1604385158280928,,,
,0.7490144546649146,,0.7422402159244265,,,1.0,,2020-03-21,07132,,,,
,0.9686847599164927,,0.9686847599164927,,,,,2020-03-21,07133,,,,
,0.6033057851239669,,0.6033057851239669,,,,,2020-03-21,07138,,,,
,0.9692307692307692,,0.96875,,1.0,,,2020-03-21,07140,,,,
0.293086696707603,0.6386292834890965,,0.6386292834890965,,,,,2020-03-21,07211,,,,
,0.37209302325581395,,0.37209302325581395,,,,,2020-03-21,07233,,,,
,0.978021978021978,0.1428571428571429,0.9952830188679245,0.9925925925925926,1.0,1.0,,2020-03-21,07312,,,,
,0.9644970414201184,,0.9644970414201184,,,,,2020-03-21,07313,,,,
0.32589413914588733,,,,,,,,2020-03-21,07315,,,,
,0.9815950920245399,,0.9812646370023419,0.9838709677419355,,,,2020-03-21,07331,,,,
,0.975609756097561,,0.9765990639625585,0.9710144927536232,,,,2020-03-21,07332,,,,
,0.9874081846799581,1.0,0.9933510638297872,0.983957219251337,0.6666666666666667,,,2020-03-21,07339,,,,
0.3544892463773203,,,,,,,0.137951450562463,2020-03-21,08111,,,,
,,,,,,,0.2522982635342186,2020-03-21,08116,,,,
,0.8014101057579318,,0.8004750593824228,,0.8888888888888888,,,2020-03-21,08117,,,,
,0.8964321110009911,1.0,0.8622386223862238,0.92,0.875,,0.15194610778443113,2020-03-21,08118,,,,
,0.9232758620689655,,0.9274691358024691,0.9215098861593769,1.0,,,2020-03-21,08119,,,,
0.559356751371412,0.9595375722543352,,0.9135802469135803,1.0,,,0.1708407871198569,2020-03-21,08121,,,,
,0.9750320102432779,,0.8940217391304348,1.0,,,,2020-03-21,08125,,,,
,1.0,,1.0,,1.0,,,2020-03-21,08127,,,,
,0.8636363636363636,,0.8636363636363636,,,,,2020-03-21,08128,,,,
,0.839095744680851,,0.8393854748603352,,0.8333333333333334,,,2020-03-21,08136,,,,
0.5081311517237094,0.9536199095022624,0.6451612903225807,0.9708029197080292,0.9980806142034548,0.6296296296296297,,0.17096597145993414,2020-03-21,08212,1.0561224277553574,,,
,0.95787700084246,0.8,0.8699186991869918,1.0,0.9230769230769231,,,2020-03-21,08215,,,,
0.3451152818825973,0.9800420168067226,0.8888888888888888,0.8846153846153846,0.9987639060568603,0.8333333333333333,,0.17587601078167117,2020-03-21,08221,,,,
0.5083027565606979,,,,,,,,2020-03-21,08222,1.6907698944528298,,,
,1.0,,1.0,,,,,2020-03-21,08235,,,,
,0.8933002481389578,,0.8986013986013986,1.0,0.5,,,2020-03-21,08237,,,,
0.29939053818640765,0.8926553672316384,0.8285714285714285,0.7872340425531915,0.9226713532513181,0.4,,0.27239488117001825,2020-03-21,08311,,,,
,0.9927641099855282,,0.9982758620689656,1.0,0.5,,,2020-03-21,08326,,,,
,0.9491525423728814,,0.9864864864864865,,0.627906976744186,,,2020-03-21,08327,,,,
,0.8295638126009693,,0.8372911169744943,1.0,0.4347826086956521,,0.28905543351854246,2020-03-21,08335,,,,
,0.9699720670391061,,0.9699510831586303,,1.0,,0.5505024886123008,2020-03-21,08336,,,,
0.6545017562835046,,,,,,,,2020-03-21,08415,,,,
,0.994535519125683,,0.9943714821763602,1.0,1.0,,0.3117425825323861,2020-03-21,08416,,,,
0.9356745841783196,0.9346733668341709,0.8421052631578947,0.9436201780415431,,0.9565217391304348,,,2020-03-21,08421,,,,
0.7545310488263841,,,,,,,,2020-03-21,08426,0.6515281145025612,,,
,1.0,,1.0,,,,,2020-03-21,08435,,,,
,0.9974093264248705,,0.9974093264248705,,,,,2020-03-21,08436,,,,
,1.0,,1.0,,,,,2020-03-21,08437,,,,
0.5731659942748517,0.9915966386554622,0.9591836734693877,1.0,,,,,2020-03-21,09161,1.1366593529068687,,,
0.30131683939005527,,,,,,,0.19608659450457952,2020-03-21,09162,0.9219993966419127,,,
,0.9107142857142857,1.0,0.75,0.9601990049751243,0.9230769230769231,,,2020-03-21,09172,,,,
,0.9978213507625272,,1.0,0.975609756097561,,,,2020-03-21,09181,,,,
,0.9851851851851852,1.0,1.0,,0.8571428571428572,,,2020-03-21,09189,,,,
,0.9696969696969697,0.33333333333333337,0.9770114942528736,,,,,2020-03-21,09190,,,,
,0.9858156028368794,,0.9858156028368794,,,,,2020-03-21,09261,,,,
0.3375337258828121,,,,,,,,2020-03-21,09262,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-21,09263,,,,
,,,,,,,,2020-03-21,09276,0.45816590332061785,,,
,1.0,,1.0,,,,,2020-03-21,09363,,,,
,0.9891304347826086,,0.9891304347826086,,,,,2020-03-21,09376,,,,
0.36018955116602014,0.9872611464968153,0.9310344827586207,1.0,1.0,1.0,,,2020-03-21,09461,,,,
,1.0,,1.0,,,,,2020-03-21,09462,,,,
,1.0,,1.0,,,,,2020-03-21,09472,,,,
,0.9978947368421053,,0.9978813559322034,,1.0,,,2020-03-21,09478,,,,
,0.9830508474576272,,1.0,1.0,0.8666666666666667,,,2020-03-21,09561,,,,
0.512857097156019,,,,,,,0.31800667865399435,2020-03-21,09562,,,,
,1.0,,1.0,1.0,1.0,,,2020-03-21,09563,,,,
0.31931249679949564,,,,,,,0.2827521206409048,2020-03-21,09564,,,,
,0.9924242424242424,,1.0,,0.0,,,2020-03-21,09575,,,,
,0.9880478087649402,0.5,1.0,,0.0,,,2020-03-21,09577,,,,
,1.0,1.0,1.0,,1.0,,0.465324384787472,2020-03-21,09661,,,,
,0.9925925925925926,,0.9925925925925926,,,,,2020-03-21,09662,,,,
0.3168905978157575,,,,,,,,2020-03-21,09663,,,,
,1.0,,1.0,,,1.0,,2020-03-21,09677,,,,
0.5401145107186993,0.9908842297174111,0.8727272727272728,1.0,,0.88,,,2020-03-21,09761,1.8190088998464977,,,
,0.9801980198019802,,1.0,,0.0,,,2020-03-21,09762,,,,
,0.8551724137931034,,0.8732394366197183,,0.0,,,2020-03-21,09763,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-21,09774,,,,
,0.8794326241134752,,0.8857142857142857,,0.0,,,2020-03-21,09777,,,,
,1.0,,1.0,,,,,2020-03-21,09778,,,,
,0.9864864864864865,0.9230769230769231,1.0,,0.0,,,2020-03-21,09779,,,,
0.36658886754201736,0.9829424307036247,0.0,0.9892588614393125,,1.0,,,2020-03-21,10041,1.0618375990461426,,,
,0.9973821989528796,,0.9973821989528796,,,,,2020-03-21,10044,,,,
,1.0,1.0,1.0,1.0,1.0,,,2020-03-21,10045,,,,
,0.9939759036144579,,0.9939759036144579,,,,,2020-03-21,10046,,,,
0.11333409722957892,,,,,,,,2020-03-21,11000,,,,
,,,,,,,,2020-03-21,12072,0.9121581152733386,,,
0.3757224096042433,,,,,,,0.9000905955080132,2020-03-21,13003,,,,
0.49021595827004094,,,,,,,,2020-03-21,14612,,,,
0.5429110634236762,,,,,,,,2020-03-21,14713,2.3642390118535084,,,
0.5191297516949909,,,,,,,,2020-03-21,16051,,,,
0.4518077047986026,1.0,,1.0,,1.0,,,2020-03-22,01001,,0.3225835322848211,,
,0.9969788519637462,1.0,0.9969230769230769,,,,,2020-03-22,01002,1.4074821736625542,,,
0.27671356190460455,,,,,,,,2020-03-22,01003,,,,
,0.8125,,0.8455284552845528,,0.0,,,2020-03-22,01051,,,,
,1.0,1.0,1.0,1.0,1.0,,,2020-03-22,01053,,,,
,0.9621451104100947,,1.0,,0.0,,,2020-03-22,01054,,,,
,0.9941634241245136,,0.9873949579831933,1.0,,,,2020-03-22,01056,,,,
,1.0,,1.0,,,,,2020-03-22,01057,,,,
,,,,,,,,2020-03-22,01059,1.4521513241704087,,,
,1.0,,1.0,1.0,,,,2020-03-22,01062,,,,
0.18756196371761902,0.9958790411515468,0.9708029197080292,0.9829242262540021,0.9976390183286735,0.7833333333333333,,,2020-03-22,02000,1.0137816496172418,0.24233740778787802,,
0.338845125672956,0.948936170212766,0.9090909090909091,0.9619565217391305,,0.888888888888889,,,2020-03-22,03101,,,0.0,
,,,,,,,,2020-03-22,03103,1.5003778437519035,,,
,1.0,,1.0,,,,,2020-03-22,03151,,,,
0.2837039121868843,0.96996996996997,0.9433962264150944,0.990521327014218,,0.875,,,2020-03-22,03152,,,,
,0.9922279792746114,,0.9922279792746114,,,,,2020-03-22,03153,,,,
,0.9761904761904762,,1.0,,0.8666666666666667,,,2020-03-22,03154,,,,
,0.9382022471910112,,0.9382022471910112,,,,,2020-03-22,03155,,,,
,0.8846153846153846,,0.8846153846153846,,,,,2020-03-22,03156,,,,
0.2271220044143006,0.9193041797535637,0.9478260869565217,0.9910846953937593,0.9036879000304785,0.9142857142857143,,,2020-03-22,03241,0.943110959947945,0.1607966268018057,0.023148148148148147,
,0.9330357142857143,,0.9322033898305084,0.9333333333333333,,,,2020-03-22,03252,,,,
0.0,0.9636913767019667,0.9,0.9803536345776032,0.907563025210084,1.0,,,2020-03-22,03254,,0.5341431314152294,0.0,
,0.9608433734939759,,0.9857142857142858,0.9427083333333334,,,,2020-03-22,03257,,,,
0.8090194738640246,0.7181818181818183,0.6296296296296297,0.9523809523809523,0.5789473684210527,0.0,,,2020-03-22,03351,,,0.0,
,0.9930915371329879,,0.992,1.0,,,,2020-03-22,03353,,,,
,1.0,,1.0,,,,,2020-03-22,03358,,,,
,1.0,,1.0,1.0,,,,2020-03-22,03359,,,,
,0.8951612903225806,0.6666666666666667,0.9272727272727272,,0.0,,,2020-03-22,03360,,,,
,0.971830985915493,1.0,0.9622641509433962,1.0,0.8823529411764706,,,2020-03-22,03401,,,,
,,,,,,,,2020-03-22,03402,,0.38375112241018244,,
0.27044194510568115,,,,,,,,2020-03-22,03403,,0.17161846540621348,,
0.33570929225893564,,,,,,,,2020-03-22,03404,,0.43715596572739424,,
,,,,,,,,2020-03-22,03454,2.855524084332133,,,
,0.9916666666666667,,0.9907407407407407,,1.0,,,2020-03-22,03457,,,,
,,,,,,,,2020-03-22,03458,1.3753760916531776,,,
0.2885500627307272,0.991971454058876,0.9130434782608696,0.9901477832512315,1.0,0.8837209302325582,,,2020-03-22,04011,0.720604313795411,0.18133912803470092,0.1388888888888889,
,0.9956896551724138,,0.9929577464788732,1.0,,,,2020-03-22,04012,,0.3680843221768476,,
0.26471612403176925,0.611456176673568,0.9047619047619048,0.7520259319286872,0.5710645526613817,0.875,,,2020-03-22,05111,0.514891320264753,0.3214092932985552,,
,0.7693981145757796,0.9038461538461539,0.8446115288220551,0.5717761557177616,0.8787878787878788,,,2020-03-22,05112,,0.141448560149568,,
0.2775155566686574,0.8165316045380875,0.9183673469387755,0.8960863697705803,0.7840546697038724,0.8627450980392157,,,2020-03-22,05113,1.294747101288261,,,
0.46569619492255593,0.7616487455197133,,0.7612208258527827,,1.0,,,2020-03-22,05114,,,,
0.5008163679467192,,,,,,,,2020-03-22,05116,0.9606793002261448,,,
,,,,,,,,2020-03-22,05117,,0.3237239725044603,,
,0.7431693989071038,0.9375,0.34090909090909094,0.8642297650130548,0.9444444444444444,,,2020-03-22,05122,,0.5088311409739981,,
0.5112258892610361,,,,,,,,2020-03-22,05124,,,,
,0.9197396963123644,,0.9197396963123644,,,,,2020-03-22,05154,,,,
,0.6207951070336392,,0.44973544973544977,0.6496872207327972,,,,2020-03-22,05158,,0.3742185447722516,,
,0.6197260273972602,,0.7375,0.5561181434599156,,,,2020-03-22,05162,,0.3258372165953563,,
,0.8544061302681992,,0.8538461538461538,,1.0,,,2020-03-22,05166,,,,
,,,,,,,,2020-03-22,05170,,0.2313230420373276,,
0.2898888509913377,0.7403156384505021,1.0,0.8144578313253013,0.5420560747663552,0.8604651162790697,,,2020-03-22,05314,0.717211983089382,,,
0.21223944601130762,0.5071356783919598,0.8053097345132744,0.538546255506608,0.4684563758389262,0.8787878787878788,,,2020-03-22,05315,,0.12445367482685564,0.023148148148148147,
,,,,,,,,2020-03-22,05316,,0.22335937092899924,,
0.21581296739517508,0.41335333833458365,0.20000000000000007,0.41975308641975306,0.0,1.0,,,2020-03-22,05334,1.072513641352473,0.5613186078576746,0.023148148148148147,
,0.5424242424242425,,0.5454545454545454,0.5321100917431193,1.0,,,2020-03-22,05358,,,,
,0.4646271510516252,,0.4591280653950953,0.47756410256410253,,,,2020-03-22,05362,,0.2979577232341742,,
,0.6701461377870563,,0.7012987012987013,0.5425531914893618,,,,2020-03-22,05366,,,,
,,,,,,,,2020-03-22,05374,,0.33238922051033853,,
0.40316224790716737,,,,,,,,2020-03-22,05378,,0.1883982798749501,,
,0.4740498569677156,0.86,0.43189017951425557,0.48827586206896545,,,,2020-03-22,05382,,,,
,0.8931297709923665,,0.874439461883408,1.0,,,,2020-03-22,05512,,,,
,0.703781512605042,1.0,0.6090651558073654,1.0,0.9032258064516129,,,2020-03-22,05513,0.8120201748666247,0.09173929518757107,,
0.23709318860062661,,,,,,,,2020-03-22,05515,2.105566503832022,,,
0.6145796000286717,0.7479674796747968,,0.7479674796747968,,,,,2020-03-22,05554,,,,
,0.6116152450090744,,0.6116152450090744,,,,,2020-03-22,05558,,,,
,0.6523605150214592,1.0,0.599802371541502,1.0,1.0,,,2020-03-22,05562,,0.3373541343352664,,
,0.8863328822733424,,0.8825174825174825,,1.0,,,2020-03-22,05566,,,,
0.3489236436921332,0.8944805194805194,0.95,0.8892921960072595,,0.92,,,2020-03-22,05711,3.8197459569395438,0.20288024372805435,,
,,,,,,,,2020-03-22,05754,,0.2492433055181093,,
,0.8959537572254335,1.0,0.8925619834710744,,0.9375,,,2020-03-22,05758,,0.211199922291613,,
,0.9859154929577465,1.0,1.0,0.90625,0.8,,,2020-03-22,05762,,,,
,0.9836512261580381,,1.0,0.90625,,,,2020-03-22,05766,,,0.0,
,,,,,,,,2020-03-22,05770,,0.24524523945095725,,
0.30050471063257067,0.9365079365079365,1.0,0.9442231075697212,0.8775510204081632,0.8333333333333334,,,2020-03-22,05774,,0.38103616219790176,,
,0.8403508771929824,0.9873417721518988,1.0,0.5717761557177616,0.8,,,2020-03-22,05911,0.8864963223368251,0.18106842231842243,,
0.26281110190323875,0.7044869962846527,0.9367088607594937,0.7640901771336555,0.6576239476145931,0.9,,,2020-03-22,05913,,0.19456592957372013,0.038580246913580245,
,0.8803716608594657,0.9473684210526316,0.8785211267605634,0.8686440677966102,0.9473684210526316,,,2020-03-22,05914,,0.24551129292067217,,
,0.9223946784922394,0.9629629629629629,0.9175824175824177,,0.9090909090909091,,,2020-03-22,05915,,,,
,0.6875,1.0,0.5882352941176471,1.0,1.0,,,2020-03-22,05916,,0.40763482301471576,,
,0.7779720279720279,,0.7791495198902607,0.7759036144578313,,,,2020-03-22,05954,,0.283420406915615,,
0.5279407727555038,0.9814471243042672,,0.9814471243042672,,,,,2020-03-22,05958,,,,
,0.8709677419354839,,0.8709677419354839,,,,,2020-03-22,05962,,0.7083522322258355,,
,0.9473684210526316,,0.9473684210526316,,,,,2020-03-22,05966,,,,
,0.9032258064516129,,0.9032258064516129,,,,,2020-03-22,05970,,,0.023148148148148147,
,0.9900709219858156,1.0,0.9927431059506531,,0.8333333333333334,,,2020-03-22,05974,,,,
,0.7118518518518518,,0.7484276729559749,0.5400843881856541,,,,2020-03-22,05978,,0.3563585700423503,,
0.33536915070005724,0.9653979238754326,0.33333333333333337,0.9916434540389972,0.9305555555555556,,,,2020-03-22,06411,,,,
0.3307151898532621,0.9283959283959284,0.8908554572271387,0.9262381454162276,0.929608938547486,1.0,0.9821428571428571,,2020-03-22,06412,0.864280332322648,0.47361737582617686,,
0.3026763538854158,,,,,,,,2020-03-22,06414,1.5756073041572825,,,
,0.984984984984985,,1.0,0.8979591836734694,,,,2020-03-22,06431,,,,
,0.9903448275862069,,0.9984350547730829,0.9302325581395349,,,,2020-03-22,06432,,,,
,0.9733681462140992,,0.9686956521739131,0.9753731343283583,,,,2020-03-22,06433,,0.9,,
,0.9994301994301994,0.9772727272727273,1.0,1.0,1.0,,,2020-03-22,06435,,,,
,1.0,,1.0,,,,,2020-03-22,06437,,,,
,0.9680451127819549,0.875,0.9948612538540597,0.9262295081967213,1.0,,,2020-03-22,06440,,,,
0.2955690408176538,0.9983606557377049,0.875,1.0,,1.0,,,2020-03-22,06531,,,,
,1.0,,1.0,,,,,2020-03-22,06532,,,,
0.38064105312267515,0.9466911764705882,0.8076923076923077,0.9536679536679536,,,,,2020-03-22,06533,,,,
,0.9977678571428571,0.875,1.0,,1.0,,,2020-03-22,06534,,,,
,1.0,,1.0,,,,,2020-03-22,06535,,,,
,0.9817880794701986,0.9272727272727272,1.0,1.0,0.85,,,2020-03-22,06611,0.7168225266816538,0.19310638094347507,,
,0.9727272727272728,0.9320388349514563,1.0,,0.7777777777777778,,,2020-03-22,06631,,,,
,1.0,1.0,1.0,,1.0,,,2020-03-22,06632,,,,
,1.0,,1.0,1.0,,,,2020-03-22,06633,,,,
,0.9973684210526316,0.9166666666666666,1.0,1.0,1.0,,,2020-03-22,06634,,,,
,0.9776536312849162,,0.9776536312849162,,,,,2020-03-22,06636,,,,
0.0,0.8459016393442623,1.0,0.8405797101449275,,0.8461538461538461,,,2020-03-22,07111,2.1604385158280928,,,
,0.6577181208053691,,0.6577181208053691,,,,,2020-03-22,07132,,,,
,0.9956236323851203,,0.9956236323851203,,,,,2020-03-22,07133,,,,
,0.595505617977528,,0.595505617977528,,,,,2020-03-22,07138,,,,
,0.9590163934426229,,0.957983193277311,,1.0,,,2020-03-22,07140,,,,
0.2556539053216538,0.8456375838926175,,0.8456375838926175,,,,,2020-03-22,07211,,,,
,0.39743589743589736,,0.39743589743589736,,,,,2020-03-22,07233,,,,
,0.96996996996997,0.2222222222222222,0.9848484848484849,1.0,1.0,,,2020-03-22,07312,,,,
,1.0,,1.0,,,,,2020-03-22,07313,,,,
0.26795315251967855,,,,,,,,2020-03-22,07315,,0.21746409197942945,,
,,,,,,,,2020-03-22,07318,,0.2744576063230251,,
,,,,,,,,2020-03-22,07319,,0.349653946826643,,
,1.0,,1.0,1.0,,,,2020-03-22,07331,,,,
,1.0,,1.0,1.0,,,,2020-03-22,07332,,,,
,0.9888765294771968,1.0,0.9900990099009901,1.0,0.7692307692307693,,,2020-03-22,07339,,,,
0.28786918085443797,,,,,,,,2020-03-22,08111,,0.24055117292775582,,
,0.9957983193277311,,0.9957983193277311,,,,,2020-03-22,08117,,,,
,0.9416941694169417,1.0,0.987688098495212,0.9096045197740112,0.95,,,2020-03-22,08118,,0.14387812493402555,,
,0.9309162175404213,,0.9765258215962441,0.9186335403726709,1.0,,,2020-03-22,08119,,,,
0.3745352665320183,0.9256756756756757,,0.8658536585365854,1.0,,,,2020-03-22,08121,,,0.0,
